path,kind,exists,size_bytes,file_count,classification,cleanup_recommendation,reason,regeneration_command,referenced_by
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_wall_west/gazebo_instance_count/000002.pgm,file,true,614417,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_wall_west/labels_maps_rgb,directory,true,2764845,3,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_wall_west/labels_maps_rgb/000000.ppm,file,true,921615,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_wall_west/labels_maps_rgb/000001.ppm,file,true,921615,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_wall_west/labels_maps_rgb/000002.ppm,file,true,921615,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_wall_west/metadata,directory,true,7644,3,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_wall_west/metadata/sync_000000.json,file,true,2548,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_wall_west/metadata/sync_000001.json,file,true,2548,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_wall_west/metadata/sync_000002.json,file,true,2548,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_wall_west/ply,directory,true,2647173,3,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_wall_west/ply/000000.ply,file,true,882382,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_wall_west/ply/000001.ply,file,true,882394,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_wall_west/ply/000002.ply,file,true,882397,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_wall_west/rgb,directory,true,2764845,3,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_wall_west/rgb/000000.ppm,file,true,921615,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_wall_west/rgb/000001.ppm,file,true,921615,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_wall_west/rgb/000002.ppm,file,true,921615,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl_capture_index.csv,file,true,31808,,keep_validated_output,keep,Synchronized stable-instance capture summaries proving the validated final-label bridge inputs.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py; rt_out/scripts/perception/90_cleanup_inventory_dry_run.py
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl_capture_summary.json,file,true,1543,,keep_validated_output,keep,Synchronized stable-instance capture summaries proving the validated final-label bridge inputs.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py; rt_out/scripts/perception/90_cleanup_inventory_dry_run.py
rt_out/experiments/perception_rt_small_v0/perception_raw/native/topic_capture_index.csv,file,true,49276,,keep_validated_output,keep,Panoptic topic-capture bookkeeping for the validated native segmentation capture.,python3 rt_out/scripts/perception/63_capture_panoptic_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --mode panoptic --max-messages-per-topic 3 --timeout-seconds 30 --force,rt_out/scripts/perception/63_capture_panoptic_topics.py; rt_out/scripts/perception/90_cleanup_inventory_dry_run.py
rt_out/experiments/perception_rt_small_v0/perception_raw/native/topic_capture_summary.json,file,true,3548,,keep_validated_output,keep,Panoptic topic-capture bookkeeping for the validated native segmentation capture.,python3 rt_out/scripts/perception/63_capture_panoptic_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --mode panoptic --max-messages-per-topic 3 --timeout-seconds 30 --force,rt_out/scripts/perception/63_capture_panoptic_topics.py; rt_out/scripts/perception/90_cleanup_inventory_dry_run.py
rt_out/experiments/perception_rt_small_v0/perception_sdf,directory,true,1140445,8,keep_required_input,keep,Generated Gazebo world directory for the perception pilot.,,rt_out/scripts/perception/README.md
rt_out/experiments/perception_rt_small_v0/perception_sdf/camera_tuning_world_summary.json,file,true,3152,,diagnostic_keep,keep_for_now,Optional camera-tuning helper world/output retained for rig debugging.,python3 rt_out/scripts/perception/62_build_labeled_gazebo_world.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --camera-tuning-world --force,rt_out/scripts/perception/62_build_labeled_gazebo_world.py
rt_out/experiments/perception_rt_small_v0/perception_sdf/gazebo_native_camera_tuning_world.sdf,file,true,382040,,diagnostic_keep,keep_for_now,Optional camera-tuning helper world/output retained for rig debugging.,python3 rt_out/scripts/perception/62_build_labeled_gazebo_world.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --camera-tuning-world --force,rt_out/scripts/perception/62_build_labeled_gazebo_world.py
rt_out/experiments/perception_rt_small_v0/perception_sdf/gazebo_native_panoptic_world.sdf,file,true,367673,,keep_required_input,keep,Active panoptic world or label-map artifact needed to understand and reproduce the pilot capture setup.,python3 rt_out/scripts/perception/62_build_labeled_gazebo_world.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --force,rt_out/scripts/perception/62_build_labeled_gazebo_world.py; rt_out/scripts/perception/91_run_gazebo_capture_helper.py; rt_out/scripts/perception/README.md
rt_out/experiments/perception_rt_small_v0/perception_sdf/gazebo_native_stable_instance_panoptic_world.sdf,file,true,368066,,keep_required_input,keep,Active panoptic world or label-map artifact needed to understand and reproduce the pilot capture setup.,python3 rt_out/scripts/perception/62_build_labeled_gazebo_world.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --force,rt_out/scripts/perception/62_build_labeled_gazebo_world.py; rt_out/scripts/perception/91_run_gazebo_capture_helper.py; rt_out/scripts/perception/README.md
rt_out/experiments/perception_rt_small_v0/perception_sdf/gazebo_native_stable_instance_panoptic_world_summary.json,file,true,946,,keep_required_input,keep,Active panoptic world or label-map artifact needed to understand and reproduce the pilot capture setup.,python3 rt_out/scripts/perception/62_build_labeled_gazebo_world.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --force,rt_out/scripts/perception/62_build_labeled_gazebo_world.py
rt_out/experiments/perception_rt_small_v0/perception_sdf/gazebo_native_world_summary.json,file,true,1209,,keep_required_input,keep,Active panoptic world or label-map artifact needed to understand and reproduce the pilot capture setup.,python3 rt_out/scripts/perception/62_build_labeled_gazebo_world.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --force,rt_out/scripts/perception/62_build_labeled_gazebo_world.py
rt_out/experiments/perception_rt_small_v0/perception_sdf/instance_label_map.json,file,true,6501,,keep_required_input,keep,Active panoptic world or label-map artifact needed to understand and reproduce the pilot capture setup.,python3 rt_out/scripts/perception/62_build_labeled_gazebo_world.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --force,rt_out/scripts/perception/62_build_labeled_gazebo_world.py; rt_out/scripts/perception/71_validate_synchronized_stable_instance_rgb_pcl_capture.py; rt_out/scripts/perception/72_build_labeled_colorized_pointclouds.py; rt_out/scripts/perception/73_validate_labeled_colorized_pointclouds.py; rt_out/scripts/perception/README.md
rt_out/experiments/perception_rt_small_v0/perception_sdf/stable_instance_label_map.json,file,true,10858,,keep_required_input,keep,Active panoptic world or label-map artifact needed to understand and reproduce the pilot capture setup.,python3 rt_out/scripts/perception/62_build_labeled_gazebo_world.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --force,rt_out/scripts/perception/62_build_labeled_gazebo_world.py; rt_out/scripts/perception/71_validate_synchronized_stable_instance_rgb_pcl_capture.py; rt_out/scripts/perception/72_build_labeled_colorized_pointclouds.py; rt_out/scripts/perception/73_validate_labeled_colorized_pointclouds.py; rt_out/scripts/perception/README.md
rt_out/experiments/perception_rt_small_v0/reconstruction,directory,true,21560663,26,keep_main,keep,Container for the final labeled point clouds plus intermediate and diagnostic reconstructions.,,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index_summary.json; rt_out/scripts/perception/90_cleanup_inventory_dry_run.py; rt_out/scripts/perception/README.md
rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync,directory,true,21560663,26,keep_main,keep,Current main dataset product: final fully labeled RGB point clouds with fields x y z red green blue class_label instance_id.,python3 rt_out/scripts/perception/72_build_labeled_colorized_pointclouds.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --sync-root rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl --output-dir rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync --force --pretty-json,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index_summary.json; rt_out/scripts/perception/README.md
rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync/frame_000,directory,true,7180894,8,keep_main,keep,Current main dataset product: final fully labeled RGB point clouds with fields x y z red green blue class_label instance_id.,python3 rt_out/scripts/perception/72_build_labeled_colorized_pointclouds.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --sync-root rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl --output-dir rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync --force --pretty-json,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync/frame_000/cam_corner_ne_labeled_colorized.ply,file,true,897610,,keep_main,keep,Current main dataset product: final fully labeled RGB point clouds with fields x y z red green blue class_label instance_id.,python3 rt_out/scripts/perception/72_build_labeled_colorized_pointclouds.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --sync-root rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl --output-dir rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync --force --pretty-json,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync/frame_000/cam_corner_nw_labeled_colorized.ply,file,true,900982,,keep_main,keep,Current main dataset product: final fully labeled RGB point clouds with fields x y z red green blue class_label instance_id.,python3 rt_out/scripts/perception/72_build_labeled_colorized_pointclouds.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --sync-root rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl --output-dir rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync --force --pretty-json,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync/frame_000/cam_corner_se_labeled_colorized.ply,file,true,900695,,keep_main,keep,Current main dataset product: final fully labeled RGB point clouds with fields x y z red green blue class_label instance_id.,python3 rt_out/scripts/perception/72_build_labeled_colorized_pointclouds.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --sync-root rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl --output-dir rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync --force --pretty-json,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync/frame_000/cam_corner_sw_labeled_colorized.ply,file,true,898711,,keep_main,keep,Current main dataset product: final fully labeled RGB point clouds with fields x y z red green blue class_label instance_id.,python3 rt_out/scripts/perception/72_build_labeled_colorized_pointclouds.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --sync-root rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl --output-dir rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync --force --pretty-json,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync/frame_000/cam_wall_east_labeled_colorized.ply,file,true,895734,,keep_main,keep,Current main dataset product: final fully labeled RGB point clouds with fields x y z red green blue class_label instance_id.,python3 rt_out/scripts/perception/72_build_labeled_colorized_pointclouds.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --sync-root rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl --output-dir rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync --force --pretty-json,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync/frame_000/cam_wall_north_labeled_colorized.ply,file,true,895727,,keep_main,keep,Current main dataset product: final fully labeled RGB point clouds with fields x y z red green blue class_label instance_id.,python3 rt_out/scripts/perception/72_build_labeled_colorized_pointclouds.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --sync-root rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl --output-dir rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync --force --pretty-json,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync/frame_000/cam_wall_south_labeled_colorized.ply,file,true,893363,,keep_main,keep,Current main dataset product: final fully labeled RGB point clouds with fields x y z red green blue class_label instance_id.,python3 rt_out/scripts/perception/72_build_labeled_colorized_pointclouds.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --sync-root rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl --output-dir rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync --force --pretty-json,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync/frame_000/cam_wall_west_labeled_colorized.ply,file,true,898072,,keep_main,keep,Current main dataset product: final fully labeled RGB point clouds with fields x y z red green blue class_label instance_id.,python3 rt_out/scripts/perception/72_build_labeled_colorized_pointclouds.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --sync-root rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl --output-dir rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync --force --pretty-json,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync/frame_001,directory,true,7180897,8,keep_main,keep,Current main dataset product: final fully labeled RGB point clouds with fields x y z red green blue class_label instance_id.,python3 rt_out/scripts/perception/72_build_labeled_colorized_pointclouds.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --sync-root rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl --output-dir rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync --force --pretty-json,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync/frame_001/cam_corner_ne_labeled_colorized.ply,file,true,897638,,keep_main,keep,Current main dataset product: final fully labeled RGB point clouds with fields x y z red green blue class_label instance_id.,python3 rt_out/scripts/perception/72_build_labeled_colorized_pointclouds.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --sync-root rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl --output-dir rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync --force --pretty-json,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync/frame_001/cam_corner_nw_labeled_colorized.ply,file,true,900971,,keep_main,keep,Current main dataset product: final fully labeled RGB point clouds with fields x y z red green blue class_label instance_id.,python3 rt_out/scripts/perception/72_build_labeled_colorized_pointclouds.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --sync-root rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl --output-dir rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync --force --pretty-json,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync/frame_001/cam_corner_se_labeled_colorized.ply,file,true,900695,,keep_main,keep,Current main dataset product: final fully labeled RGB point clouds with fields x y z red green blue class_label instance_id.,python3 rt_out/scripts/perception/72_build_labeled_colorized_pointclouds.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --sync-root rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl --output-dir rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync --force --pretty-json,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync/frame_001/cam_corner_sw_labeled_colorized.ply,file,true,898731,,keep_main,keep,Current main dataset product: final fully labeled RGB point clouds with fields x y z red green blue class_label instance_id.,python3 rt_out/scripts/perception/72_build_labeled_colorized_pointclouds.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --sync-root rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl --output-dir rt_out/experiments/perception_rt_small_v0/reconstruction/labeled_colorized_pcl_sync --force --pretty-json,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
